pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
TOI-4087 b,1,Published Confirmed,3.17748350,0.00000094,-0.00000094,0,0.044690,0.000480,-0.000540,0,232.01474,44.49598,-44.49598,0,13.047,0.280,-0.269,0,1.164,0.025,-0.024,0,232.01474,44.49598,-44.49598,0,0.73000,0.14000,-0.14000,0,Mass,0.57000,0.12000,-0.12000,0,0.000000,,,0,753.90,41.10,-33.80,0,1458,20,-17,0,0.3280,0.0440,-0.0510,0,1.11,0.02,-0.02,0,1.18,0.04,-0.04,0,0.237,0.079,-0.079,0,0.800,1.200,-0.600,0,10.7540000,0.0220000,-0.0220000
TOI-4127 b,1,Published Confirmed,56.39879000,0.00010000,-0.00010000,0,0.308100,0.005500,-0.005800,0,731.00534,34.96112,-34.96112,0,12.285,0.437,-0.359,0,1.096,0.039,-0.032,0,731.00534,34.96112,-34.96112,0,2.30000,0.11000,-0.11000,0,Mass,2.17000,0.22000,-0.24000,0,0.747100,0.007800,-0.008600,0,22.30,1.50,-1.50,0,605,10,-8,0,0.1700,0.1400,-0.1100,0,1.29,0.05,-0.05,0,1.23,0.07,-0.07,0,0.140,0.120,-0.120,0,4.800,2.100,-2.100,0,10.5380000,0.0230000,-0.0230000
TOI-4137 b,1,Published Confirmed,3.80161220,0.00000650,-0.00000650,0,0.052220,0.000890,-0.000960,0,457.67291,54.03083,-47.67426,0,13.574,0.448,-0.437,0,1.211,0.040,-0.039,0,457.67291,54.03083,-47.67426,0,1.44000,0.17000,-0.15000,0,Mass,1.01000,0.17000,-0.15000,0,0.000000,0.048000,-0.052000,0,1013.00,68.00,-60.00,0,1570,25,-24,0,0.5840,0.0350,-0.0380,0,1.44,0.04,-0.04,0,1.31,0.07,-0.07,0,0.182,0.083,-0.085,0,2.100,1.300,-1.000,0,10.3140000,0.0230000,-0.0230000
TOI-4145 A b,1,Published Confirmed,4.06644280,0.00000580,-0.00000580,0,0.048230,0.000750,-0.000790,0,136.66622,41.31769,-41.31769,0,13.305,0.359,-0.347,0,1.187,0.032,-0.031,0,136.66622,41.31769,-41.31769,0,0.43000,0.13000,-0.13000,0,Mass,0.32000,0.10000,-0.10000,0,0.000000,,,0,223.00,16.00,-13.00,0,1074,19,-16,0,0.8000,0.0100,-0.0110,0,0.86,0.02,-0.02,0,0.91,0.04,-0.04,0,0.168,0.084,-0.087,0,4.700,4.200,-3.100,0,10.7750000,0.0230000,-0.0230000
TOI-421 b,1,Published Confirmed,5.19672000,0.00049000,-0.00049000,0,0.056000,0.001800,-0.001800,0,7.17000,0.66000,-0.66000,0,2.680,0.190,-0.180,0,0.239,0.017,-0.016,0,7.17000,0.66000,-0.66000,0,0.02256,0.00208,-0.00208,0,Mass,2.05000,0.52000,-0.41000,0,0.163000,0.082000,-0.071000,0,154.57,10.53,-9.73,0,981,16,-16,0,0.9330,0.0160,-0.0240,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0,-0.020,0.050,-0.050,0,9.400,2.400,-3.100,0,8.5470000,0.0200000,-0.0200000
TOI-421 c,1,Published Confirmed,16.06819000,0.00035000,-0.00035000,0,0.118900,0.003900,-0.003900,0,16.42000,1.06000,-1.04000,0,5.090,0.160,-0.150,0,0.454,0.014,-0.013,0,16.42000,1.06000,-1.04000,0,0.05166,0.00334,-0.00327,0,Mass,0.68500,0.08000,-0.07200,0,0.152000,0.042000,-0.042000,0,34.32,2.34,-2.16,0,674,11,-11,0,0.7380,0.0290,-0.0320,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0,-0.020,0.050,-0.050,0,9.400,2.400,-3.100,0,8.5470000,0.0200000,-0.0200000
TOI-431 b,1,Published Confirmed,0.49004700,0.00001000,-0.00000700,0,0.011300,0.000200,-0.000300,0,3.07000,0.35000,-0.35000,0,1.280,0.040,-0.040,0,0.114,0.004,-0.004,0,3.07000,0.35000,-0.35000,0,0.00966,0.00110,-0.00110,0,Mass,8.00000,1.00000,-1.00000,0,0.000000,,,0,,,,,1862,42,-42,0,0.3400,0.0700,-0.0600,0,0.73,0.02,-0.02,0,0.78,0.07,-0.07,0,0.200,0.050,-0.050,0,,,,,7.3050000,0.0260000,-0.0260000
TOI-431 d,1,Published Confirmed,12.46103000,0.00002000,-0.00002000,0,0.098000,0.002000,-0.002000,0,9.90000,1.53000,-1.49000,0,3.290,0.090,-0.090,0,0.294,0.008,-0.008,0,9.90000,1.53000,-1.49000,0,0.03115,0.00481,-0.00469,0,Mass,1.36000,0.25000,-0.25000,9,0.000000,,,0,,,,,633,14,-14,0,0.1500,0.1200,-0.1000,0,0.73,0.02,-0.02,0,0.78,0.07,-0.07,0,0.200,0.050,-0.050,0,,,,,7.3050000,0.0260000,-0.0260000
TOI-4329 b,1,Published Confirmed,2.92230000,0.00015000,-0.00015000,0,,,,,143.02278,28.60456,-28.60456,0,16.813,2.130,-2.130,0,1.500,0.190,-0.190,0,143.02278,28.60456,-28.60456,0,0.45000,0.09000,-0.09000,0,Mass,,,,,0.068000,0.079000,-0.079000,0,,,,,,,,,0.2400,0.1800,-0.1800,0,2.31,0.03,-0.03,0,1.54,0.05,-0.05,0,0.290,0.060,-0.060,0,2.390,0.450,-0.450,0,11.0770000,0.0290000,-0.0290000
TOI-4406 b,1,Published Confirmed,30.08364000,0.00005000,-0.00005000,0,0.201000,0.005000,-0.005000,0,95.34852,9.53485,-9.53485,0,11.209,0.224,-0.224,0,1.000,0.020,-0.020,0,95.34852,9.53485,-9.53485,0,0.30000,0.03000,-0.03000,0,Mass,,,,,0.150000,0.050000,-0.040000,0,,,,,904,16,-17,0,0.8870,0.0080,-0.0080,0,1.29,0.01,-0.01,0,1.19,0.03,-0.03,0,0.100,0.050,-0.050,0,2.900,0.700,-0.700,0,10.0340000,0.0240000,-0.0240000
TOI-4463 A b,1,Published Confirmed,2.88071980,0.00000280,-0.00000270,0,0.040360,0.000740,-0.000820,0,252.35576,12.39531,-12.71314,0,13.260,0.717,-0.504,0,1.183,0.064,-0.045,0,252.35576,12.39531,-12.71314,0,0.79400,0.03900,-0.04000,0,Mass,0.59500,0.08000,-0.09600,0,0.000000,,,0,633.00,46.00,-38.00,0,1395,25,-22,0,0.8800,0.0130,-0.0090,0,1.06,0.03,-0.02,0,1.06,0.06,-0.06,0,0.250,0.085,-0.085,0,4.100,3.500,-2.600,0,9.8020000,0.0210000,-0.0210000
TOI-4562 b,1,Published Confirmed,225.11781000,0.00025000,-0.00022000,0,0.768000,0.005000,-0.005000,0,732.00000,152.00000,-149.00000,0,12.530,0.150,-0.150,0,1.118,0.014,-0.013,0,732.00000,152.00000,-149.00000,0,2.30000,0.48000,-0.47000,0,Mass,2.06000,0.42000,-0.44000,0,0.760000,0.020000,-0.020000,0,,,,,318,4,-4,0,0.6000,0.0300,-0.0400,0,1.15,0.05,-0.05,0,1.19,0.06,-0.06,0,0.080,0.060,-0.060,0,0.700,,,1,10.9310000,0.0230000,-0.0230000
TOI-4582 b,1,Published Confirmed,31.03400000,0.00100000,-0.00100000,0,,,,,168.44906,15.89142,-15.89142,0,10.536,1.009,-1.345,0,0.940,0.090,-0.120,0,168.44906,15.89142,-15.89142,0,0.53000,0.05000,-0.05000,0,Mass,,,,,0.510000,0.050000,-0.050000,0,,,,,,,,,0.5200,0.0800,-0.0800,0,2.50,0.10,-0.10,0,1.34,0.06,-0.06,0,0.170,0.060,-0.060,0,,,,,9.7860000,0.0200000,-0.0200000
TOI-4603 b,1,Published Confirmed,7.24599000,0.00022000,-0.00021000,0,0.088800,0.001000,-0.001000,0,4096.80817,184.34048,-181.16219,0,11.680,0.426,-0.392,0,1.042,0.038,-0.035,0,4096.80817,184.34048,-181.16219,0,12.89000,0.58000,-0.57000,0,Mass,14.10000,1.70000,-1.60000,0,0.325000,0.020000,-0.020000,0,1192.00,71.00,-68.00,0,1677,24,-24,0,0.9521,0.0044,-0.0049,0,2.74,0.05,-0.05,0,1.76,0.06,-0.06,0,0.342,0.039,-0.040,0,1.640,0.300,-0.240,0,8.0890000,0.0200000,-0.0200000
TOI-4791 b,1,Published Confirmed,4.28088000,0.00002200,-0.00002300,0,0.055500,0.001100,-0.001200,0,734.18362,101.70509,-104.88337,0,12.442,0.560,-0.560,0,1.110,0.050,-0.050,0,734.18362,101.70509,-104.88337,0,2.31000,0.32000,-0.33000,0,Mass,2.09000,0.46000,-0.40000,0,0.000000,,,0,783.20,56.60,-50.00,0,1472,26,-24,0,0.6570,0.0270,-0.0300,0,1.41,0.04,-0.04,0,1.24,0.07,-0.08,0,0.207,0.085,-0.089,0,3.300,1.800,-1.400,0,10.3190000,0.0260000,-0.0260000
TOI-481 b,1,Published Confirmed,10.33111000,0.00002000,-0.00002000,0,0.097000,0.001000,-0.001000,0,486.27990,9.53490,-9.53490,0,11.097,0.112,-0.112,0,0.990,0.010,-0.010,0,486.27990,9.53490,-9.53490,0,1.53000,0.03000,-0.03000,0,Mass,,,,,0.153000,0.006000,-0.007000,0,,,,,1370,10,-10,0,0.1500,0.0500,-0.0500,0,1.66,0.02,-0.02,0,1.14,0.02,-0.01,0,0.260,0.050,-0.050,0,6.700,0.400,-0.600,0,8.8030010,0.0230000,-0.0230000
TOI-500 b,1,Published Confirmed,0.54817700,0.00001900,-0.00001900,0,0.011890,0.000410,-0.000400,0,1.42000,0.18000,-0.18000,0,1.166,0.061,-0.058,0,0.104,0.005,-0.005,0,1.42000,0.18000,-0.18000,0,0.00447,0.00057,-0.00057,0,Mass,4.89000,1.03000,-0.88000,0,0.063000,0.073000,-0.044000,0,1138.00,123.00,-112.00,0,1617,41,-41,0,0.5300,0.1200,-0.1800,0,0.68,0.02,-0.02,0,0.74,0.02,-0.02,0,0.120,0.080,-0.080,0,5.000,0.200,-0.200,0,8.4030000,0.0240000,-0.0240000
TOI-5153 b,1,Published Confirmed,20.33003000,0.00007000,-0.00007000,0,0.158000,0.006000,-0.006000,0,1036.12061,57.20911,-54.03083,0,11.882,0.448,-0.448,0,1.060,0.040,-0.040,0,1036.12061,57.20911,-54.03083,0,3.26000,0.18000,-0.17000,0,Mass,,,,,0.091000,0.024000,-0.026000,0,,,,,906,13,-13,0,0.7250,0.0240,-0.0270,0,1.40,0.04,-0.04,0,1.24,0.07,-0.07,0,0.120,0.080,-0.080,0,5.400,1.000,-1.000,0,10.6810000,0.0240000,-0.0240000
TOI-519 b,1,Published Confirmed,1.26523280,0.00000050,-0.00000050,0,0.015900,0.000100,-0.000100,0,147.15455,26.06193,-27.96890,0,11.545,0.336,-0.336,0,1.030,0.030,-0.030,0,147.15455,26.06193,-27.96890,0,0.46300,0.08200,-0.08800,0,Mass,0.56000,0.11000,-0.11000,0,0.330000,,,1,,,,,687,14,-14,0,,,,,0.35,0.01,-0.01,0,0.34,0.01,-0.01,0,0.270,0.090,-0.090,0,5.400,4.600,-4.600,0,12.8470000,0.0270000,-0.0270000
TOI-5205 b,1,Published Confirmed,1.63075700,0.00000100,-0.00000100,0,0.019900,0.000200,-0.000200,0,343.00000,18.00000,-17.00000,0,11.600,0.300,-0.300,0,1.030,0.030,-0.030,0,343.00000,18.00000,-17.00000,0,1.08000,0.06000,-0.06000,0,Mass,1.21000,0.11000,-0.11000,0,0.020000,0.020000,-0.014000,0,49.00,4.00,-4.00,0,737,15,-15,0,,,,,0.39,0.01,-0.01,0,0.39,0.01,-0.01,0,0.000,,,0,,,,,11.9260000,0.0280000,-0.0280000
TOI-530 b,1,Published Confirmed,6.38759700,0.00001900,-0.00001800,0,0.052000,0.005000,-0.004000,0,127.13136,28.60456,-31.78284,0,9.303,0.673,-0.673,0,0.830,0.060,-0.060,0,127.13136,28.60456,-31.78284,0,0.40000,0.09000,-0.10000,0,Mass,0.93000,0.49000,-0.35000,0,0.000000,,,0,,,,,565,28,-31,0,0.3300,0.0800,-0.1100,0,0.54,0.03,-0.03,0,0.53,0.02,-0.02,0,0.376,0.095,-0.095,0,,,,,12.1120000,0.0230000,-0.0230000
TOI-532 b,1,Published Confirmed,2.32665080,0.00000300,-0.00000300,0,0.029600,0.000350,-0.000350,0,61.50000,9.70000,-9.30000,0,5.820,0.190,-0.190,0,0.519,0.017,-0.017,0,61.50000,9.70000,-9.30000,0,0.19350,0.03052,-0.02926,0,Mass,1.72000,0.31000,-0.31000,0,0.000000,,,0,94.10,8.00,-8.00,0,867,18,-18,0,,,,,0.61,0.01,-0.01,0,0.64,0.02,-0.02,0,0.338,0.072,-0.066,0,7.100,4.400,-4.800,0,11.4660000,0.0230000,-0.0230000
TOI-5542 b,1,Published Confirmed,75.12375000,0.00019000,-0.00018000,0,0.332000,0.016000,-0.016000,0,419.53350,31.78284,-31.78284,0,11.310,0.404,-0.392,0,1.009,0.036,-0.035,0,419.53350,31.78284,-31.78284,0,1.32000,0.10000,-0.10000,0,Mass,1.60000,0.22000,-0.19000,0,0.018000,0.026000,-0.013000,0,9.60,1.00,-0.90,0,441,48,-74,0,0.4190,0.0580,-0.0750,0,1.06,0.04,-0.04,0,0.89,0.06,-0.03,0,-0.210,0.080,-0.080,0,10.800,2.100,-3.600,0,11.2660000,0.0220000,-0.0220000
TOI-558 b,1,Published Confirmed,14.57407100,0.00002600,-0.00002600,0,0.129100,0.002000,-0.002100,0,1147.36055,47.67426,-47.67426,0,12.173,0.460,-0.426,0,1.086,0.041,-0.038,0,1147.36055,47.67426,-47.67426,0,3.61000,0.15000,-0.15000,0,Mass,3.50000,0.43000,-0.41000,0,0.298000,0.022000,-0.020000,0,,,,,1061,13,-12,0,0.9073,0.0066,-0.0067,0,1.50,0.04,-0.04,0,1.35,0.06,-0.07,0,-0.004,0.059,-0.055,0,1.790,0.910,-0.730,0,10.5810000,0.0260000,-0.0260000
TOI-559 b,1,Published Confirmed,6.98390950,0.00000510,-0.00000510,0,0.072300,0.001300,-0.001300,0,1910.14873,76.27882,-73.10053,0,12.229,0.314,-0.280,0,1.091,0.028,-0.025,0,1910.14873,76.27882,-73.10053,0,6.01000,0.24000,-0.23000,0,Mass,5.74000,0.42000,-0.46000,0,0.151000,0.012000,-0.011000,0,,,,,1180,18,-16,0,0.2300,0.0880,-0.1300,0,1.23,0.03,-0.03,0,1.03,0.06,-0.06,0,-0.069,0.065,-0.079,0,6.800,2.500,-2.000,0,9.9850000,0.0230000,-0.0230000
TOI-561 b,1,Published Confirmed,0.44656880,0.00000070,-0.00000080,0,0.010600,0.000100,-0.000100,0,2.00000,0.23000,-0.23000,0,1.425,0.037,-0.037,0,0.127,0.003,-0.003,0,2.00000,0.23000,-0.23000,0,0.00629,0.00072,-0.00072,0,Mass,3.80000,0.50000,-0.50000,0,0.000000,,,0,4745.00,269.00,-269.00,0,2310,33,-33,0,0.1300,0.1000,-0.0900,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.400,0.050,-0.050,0,11.000,2.800,-3.500,0,8.8790000,0.0200000,-0.0200000
TOI-561 c,1,Published Confirmed,10.77883100,0.00003400,-0.00003600,0,0.088400,0.000900,-0.000900,0,5.39000,0.69000,-0.68000,0,2.910,0.040,-0.040,0,0.260,0.004,-0.004,0,5.39000,0.69000,-0.68000,0,0.01696,0.00217,-0.00214,0,Mass,1.20000,0.20000,-0.20000,0,0.030000,0.035000,-0.021000,0,68.20,3.90,-3.90,0,800,11,-11,0,0.1200,0.1300,-0.0800,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.400,0.050,-0.050,0,11.000,2.800,-3.500,0,8.8790000,0.0200000,-0.0200000
TOI-561 d,1,Published Confirmed,25.71240000,0.00010000,-0.00020000,0,0.158000,0.002000,-0.002000,0,13.20000,1.00000,-0.90000,0,2.820,0.070,-0.070,0,0.252,0.006,-0.006,0,13.20000,1.00000,-0.90000,0,0.04153,0.00315,-0.00283,0,Mass,3.20000,0.30000,-0.30000,0,0.122000,0.054000,-0.048000,0,21.40,1.30,-1.30,0,598,9,-9,0,0.4500,0.1100,-0.1700,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.400,0.050,-0.050,0,11.000,2.800,-3.500,0,8.8790000,0.0200000,-0.0200000
TOI-561 e,1,Published Confirmed,77.03000000,0.25000000,-0.24000000,0,0.328000,0.003000,-0.003000,0,12.60000,1.40000,-1.40000,0,2.550,0.120,-0.130,0,0.227,0.011,-0.012,0,12.60000,1.40000,-1.40000,0,0.03964,0.00440,-0.00440,0,Mass,4.20000,0.80000,-0.80000,0,0.079000,0.058000,-0.050000,0,4.96,0.28,-0.28,0,415,6,-6,0,0.2800,0.1500,-0.1800,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.400,0.050,-0.050,0,11.000,2.800,-3.500,0,8.8790000,0.0200000,-0.0200000
TOI-564 b,1,Published Confirmed,1.65114400,0.00001800,-0.00001800,0,0.027340,0.000610,-0.000530,0,464.98529,31.78300,-30.51168,0,11.433,7.958,-3.251,0,1.020,0.710,-0.290,0,464.98529,31.78300,-30.51168,0,1.46300,0.10000,-0.09600,0,Mass,1.70000,3.10000,-1.40000,0,0.072000,0.083000,-0.050000,0,1423.00,73.00,-81.00,0,1714,20,-21,0,0.9940,0.0830,-0.0490,0,1.09,0.01,-0.01,0,1.00,0.07,-0.06,0,0.143,0.076,-0.078,0,7.300,3.600,-3.500,0,10.0440000,0.0270000,-0.0270000
TOI-5678 b,1,Published Confirmed,47.73022000,0.00014000,-0.00013000,0,0.249000,0.005000,-0.005000,0,20.00000,4.00000,-4.00000,0,4.910,0.080,-0.080,0,0.438,0.007,-0.007,0,20.00000,4.00000,-4.00000,0,0.06293,0.01259,-0.01259,0,Mass,,,,,0.140000,0.070000,-0.070000,0,,,,,513,8,-7,0,0.1700,0.1300,-0.1000,0,0.94,0.01,-0.01,0,0.91,0.04,-0.04,0,0.000,0.010,-0.010,0,8.500,3.000,-3.000,0,9.9970000,0.0220000,-0.0220000
TOI-628 b,1,Published Confirmed,3.40956750,0.00000700,-0.00000690,0,0.048600,0.000800,-0.000940,0,2011.86390,92.17070,-98.52730,0,11.882,0.460,-0.381,0,1.060,0.041,-0.034,0,2011.86390,92.17070,-98.52730,0,6.33000,0.29000,-0.31000,0,Mass,6.58000,0.70000,-0.75000,0,0.072000,0.021000,-0.023000,0,,,,,1586,52,-40,0,0.2300,0.1300,-0.1500,0,1.34,0.05,-0.04,0,1.31,0.07,-0.07,0,0.258,0.078,-0.080,0,1.280,1.600,-0.910,0,9.1700000,0.0410000,-0.0410000
TOI-640 b,1,Published Confirmed,5.00377750,0.00000480,-0.00000480,0,0.066080,0.000980,-0.001100,0,279.69040,50.85280,-50.85280,0,19.851,0.673,-0.628,0,1.771,0.060,-0.056,0,279.69040,50.85280,-50.85280,0,0.88000,0.16000,-0.16000,0,Mass,0.19500,0.04200,-0.04000,0,0.050000,0.054000,-0.035000,0,,,,,1749,26,-30,0,0.8763,0.0063,-0.0067,0,2.08,0.06,-0.06,0,1.54,0.07,-0.08,0,0.072,0.085,-0.076,0,1.990,0.550,-0.400,0,9.5190000,0.0240000,-0.0240000
TOI-674 b,1,Published Confirmed,1.97714300,0.00000300,-0.00000300,0,0.025000,0.000800,-0.000800,0,23.60000,3.30000,-3.30000,0,5.250,0.170,-0.170,0,0.468,0.015,-0.015,0,23.60000,3.30000,-3.30000,0,0.07425,0.01038,-0.01038,0,Mass,0.91000,0.15000,-0.15000,0,0.000000,,,0,38.40,0.10,-0.10,0,635,15,-15,0,0.6240,0.0350,-0.0350,0,0.42,0.01,-0.01,0,0.42,0.01,-0.01,0,0.170,0.120,-0.120,0,,,,,10.3590000,0.0230000,-0.0230000
TOI-677 b,1,Published Confirmed,11.23660000,0.00011000,-0.00011000,0,0.103800,0.001700,-0.001700,0,392.83788,21.93027,-21.29461,0,13.115,0.336,-0.336,0,1.170,0.030,-0.030,0,392.83788,21.93027,-21.29461,0,1.23600,0.06900,-0.06700,0,Mass,,,,,0.435000,0.024000,-0.024000,0,,,,,1252,21,-21,0,0.7230,0.0180,-0.0240,0,1.28,0.03,-0.03,0,1.18,0.06,-0.06,0,0.000,0.050,-0.050,0,2.920,0.800,-0.730,0,8.7220000,0.0210000,-0.0210000
TOI-733 b,1,Published Confirmed,4.88476500,0.00001900,-0.00002400,0,0.061800,0.003600,-0.003900,0,5.72000,0.70000,-0.68000,0,1.992,0.085,-0.090,0,0.178,0.008,-0.008,0,5.72000,0.70000,-0.68000,0,0.01800,0.00220,-0.00214,0,Mass,3.98000,0.77000,-0.66000,0,0.046000,0.056000,-0.033000,0,207.10,29.90,-23.50,0,1056,36,-31,0,0.2900,0.2000,-0.1900,0,0.95,0.01,-0.01,0,0.96,0.05,-0.03,0,-0.040,0.050,-0.050,0,4.400,1.500,-3.100,0,8.2200000,0.0260000,-0.0260000
TOI-763 b,1,Published Confirmed,5.60570000,0.00130000,-0.00130000,0,0.060000,0.000600,-0.000600,0,9.79000,0.78000,-0.78000,0,2.280,0.110,-0.110,0,0.203,0.010,-0.010,0,9.79000,0.78000,-0.78000,0,0.03080,0.00245,-0.00245,0,Mass,4.51000,0.83000,-0.66000,0,0.040000,0.040000,-0.030000,0,,,,,1038,16,-16,0,0.5100,0.3500,-0.3500,0,0.90,0.01,-0.01,0,0.92,0.03,-0.03,0,0.010,0.050,-0.050,0,,,,,8.8580000,0.0290000,-0.0290000
TOI-763 c,1,Published Confirmed,12.27370000,0.00530000,-0.00770000,0,0.101100,0.001000,-0.001000,0,9.32000,1.02000,-1.02000,0,2.630,0.120,-0.120,0,0.235,0.011,-0.011,0,9.32000,1.02000,-1.02000,0,0.02932,0.00321,-0.00321,0,Mass,2.82000,0.54000,-0.47000,0,0.040000,0.040000,-0.030000,0,,,,,800,12,-12,0,0.5100,0.3500,-0.3500,0,0.90,0.01,-0.01,0,0.92,0.03,-0.03,0,0.010,0.050,-0.050,0,,,,,8.8580000,0.0290000,-0.0290000
TOI-776 b,1,Published Confirmed,8.24661000,0.00005000,-0.00004000,0,0.065200,0.001500,-0.001500,0,4.00000,0.90000,-0.90000,0,1.850,0.130,-0.130,0,0.165,0.012,-0.012,0,4.00000,0.90000,-0.90000,0,0.01259,0.00283,-0.00283,0,Mass,3.40000,1.10000,-0.90000,0,0.060000,0.030000,-0.020000,0,11.50,0.60,-0.60,0,514,17,-17,0,0.2500,0.1000,-0.1400,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,7.800,3.900,-6.300,0,8.4830000,0.0180000,-0.0180000
TOI-776 c,1,Published Confirmed,15.66530000,0.00040000,-0.00030000,0,0.100000,0.002400,-0.002400,0,5.30000,1.80000,-1.80000,0,2.020,0.140,-0.140,0,0.180,0.012,-0.012,0,5.30000,1.80000,-1.80000,0,0.01668,0.00566,-0.00566,0,Mass,3.50000,1.40000,-1.30000,0,0.040000,0.020000,-0.010000,0,4.90,0.20,-0.20,0,415,14,-14,0,0.2700,0.1200,-0.1100,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,7.800,3.900,-6.300,0,8.4830000,0.0180000,-0.0180000
TOI-778 b,1,Published Confirmed,4.63361100,0.00000100,-0.00000100,0,0.060000,0.003000,-0.003000,0,878.00000,77.00000,-72.00000,0,15.400,0.500,-0.500,0,1.370,0.040,-0.040,0,878.00000,77.00000,-72.00000,0,2.80000,0.20000,-0.20000,0,Mass,1.30000,0.20000,-0.20000,0,0.210000,0.040000,-0.040000,0,,,,,1561,33,-32,0,0.6100,0.0200,-0.0200,0,1.71,0.05,-0.05,0,1.40,0.05,-0.05,0,0.000,0.080,-0.080,0,1.950,0.140,-0.130,0,8.2460000,0.0210000,-0.0210000
TOI-824 b,1,Published Confirmed,1.39297800,0.00001800,-0.00001700,0,0.021770,0.000320,-0.000320,0,18.46700,1.84300,-1.87500,0,2.926,0.202,-0.191,0,0.261,0.018,-0.017,0,18.46700,1.84300,-1.87500,0,0.05810,0.00580,-0.00590,0,Mass,4.03000,0.98000,-0.78000,0,,,,,412.00,51.00,-46.00,0,1253,38,-37,0,0.7450,0.0220,-0.0240,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,7.500,1.800,-2.900,0,9.1450010,0.0180000,-0.0180000
TOI-836 b,1,Published Confirmed,3.81673000,0.00001000,-0.00001000,0,0.042200,0.000930,-0.000930,0,4.53000,0.92000,-0.86000,0,1.704,0.067,-0.067,0,0.152,0.006,-0.006,0,4.53000,0.92000,-0.86000,0,0.01425,0.00289,-0.00271,0,Mass,5.02000,0.36000,-0.44000,0,0.053000,0.042000,-0.042000,0,78.84,0.01,-0.01,0,871,36,-36,0,0.5800,0.1100,-0.1100,0,0.67,0.01,-0.01,0,0.68,0.05,-0.04,0,-0.284,0.067,-0.067,0,5.400,6.300,-5.000,0,7.5800000,0.0230000,-0.0230000
TOI-836 c,1,Published Confirmed,8.59545000,0.00001000,-0.00001000,0,0.075000,0.001600,-0.001600,0,9.60000,2.70000,-2.50000,0,2.587,0.088,-0.088,0,0.231,0.008,-0.008,0,9.60000,2.70000,-2.50000,0,0.03020,0.00850,-0.00787,0,Mass,3.06000,0.48000,-0.54000,0,0.078000,0.056000,-0.056000,0,26.71,0.00,0.00,0,665,27,-27,0,0.5300,0.1300,-0.1300,0,0.67,0.01,-0.01,0,0.68,0.05,-0.04,0,-0.284,0.067,-0.067,0,5.400,6.300,-5.000,0,7.5800000,0.0230000,-0.0230000
TOI-837 b,1,Published Confirmed,8.32487620,0.00001570,-0.00001570,0,,,,,381.39600,,,1,8.631,1.009,-1.009,0,0.770,0.090,-0.090,0,,,,,1.20000,,,1,Msini,,,,,0.000000,,,0,,,,,,,,,0.9358,0.0127,-0.0127,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,0.035,0.011,-0.005,0,9.3920000,0.0300000,-0.0300000
TOI-849 b,1,Published Confirmed,0.76552414,0.00000262,-0.00000279,0,0.015980,0.000130,-0.000140,0,39.09000,2.66000,-2.55000,0,3.444,0.157,-0.115,0,0.307,0.014,-0.010,0,39.09000,2.66000,-2.55000,0,0.12299,0.00837,-0.00802,0,Mass,5.20000,0.70000,-0.80000,0,0.000000,0.000000,0.000000,0,,,,,,,,,0.2120,0.1450,-0.1400,0,0.92,0.03,-0.02,0,0.93,0.02,-0.02,0,0.190,0.030,-0.030,0,6.700,2.900,-2.400,0,10.8320000,0.0240000,-0.0240000
